"dataset","location","latitude","longitude","vegetation","map","mat","grouping","lai","species","family","pft","age","a.lf","a.ssba","a.ssbh","a.ssbc","a.shba","a.shbh","a.shbc","a.sbba","a.sbbh","a.sbbc","a.stba","a.stbh","a.stbc","a.cp","a.cs","h.t","h.c","d.ba","d.bh","d.cr","c.d","m.lf","m.ss","m.sh","m.sb","m.st","m.so","m.br","m.rf","m.rc","m.rt","m.to","a.ilf","ma.ilf","r.st","r.ss","r.sb","r.sh","n.lf","n.ss","n.sb","n.sh","n.rf","n.rc","growingCondition","status","light"
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,1.9,NA,0.015,NA,NA,0.02,NA,NA,NA,0.29,0.34,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,4,NA,0.054,NA,NA,0.39,NA,NA,NA,3.71,4.64,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,2.4,NA,0.03,NA,NA,0.06,NA,NA,NA,0.79,0.99,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,3.3,NA,0.036,NA,NA,0.21,NA,NA,NA,1.52,1.94,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,2,NA,0.038,NA,NA,0.15,NA,NA,NA,1.13,1.69,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,3,NA,0.017,NA,NA,0.03,NA,NA,NA,0.36,0.41,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2.8,NA,0.025,NA,NA,0.07,NA,NA,NA,0.67,0.8,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,2.4,NA,0.035,NA,NA,0.17,NA,NA,NA,1.66,2,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,4.2,NA,0.029,NA,NA,0.04,NA,NA,NA,1.16,1.24,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
"Ando1962","Japan-Masuko town-P-C control stand",36.45,140.11,"TempF",NA,NA,NA,NA,"Pinus densiflora","Pinaceae","EG",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.1,NA,0.048,NA,NA,0.63,NA,NA,NA,2.9,4.15,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FW",NA,NA
